fecha,numero,tipo_anexo,estado,cant_dphs,financiador_sigla,financiador_nombre,importe_total
2020-03-12,12572,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,2092.00
2020-03-12,12573,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,2092.00
2020-03-12,12574,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,2719.00
2020-03-12,12575,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,2377.00
2020-03-12,12576,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,2092.00
2020-03-12,12577,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,2092.00
2020-03-18,12578,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,2092.00
2020-03-18,12579,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,2092.00
2020-03-18,12580,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,1392.00
2020-03-18,12581,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,2719.00
2020-03-26,12582,Internacion,Facturado,1.0,SWISS MEDICAL,SWISS MEDICAL,14449.00
2020-03-26,12583,Internacion,Facturado,1.0,DOSUBA,DIRECCION GENERAL DE OBRA SOCIAL DE LA UNIVERSIDAD DE BUENOS AIRES,12541.81
2020-03-26,12584,Internacion,Facturado,1.0,OSADEF,OBRA SOCIAL DE LAS ASOCIACIONES DE EMPLEADOS DE FARMACIA,32358.22
2020-03-26,12585,Internacion,Facturado,1.0,OSBA,OBRA SOCIAL SERVICIOS SOCIALES BANCARIOS,33334.26
2020-03-26,12586,Internacion,Facturado,1.0,OPDEA,OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LAS EMPRESAS DE LA ALIMENTACION Y DEMAS ACTIVIDADES EMPRESARIAS,22703.40
2020-03-26,12587,Internacion,Facturado,1.0,OSCEARA,OBRA SOCIAL DE LA CAMARA DE EMPRESARIOS DE AGENCIAS DE REMISES DE ARGENTINA,9449.00
2020-03-26,12588,Internacion,Facturado,1.0,INCLUIR SALUD C,INCLUIR SALUD CHACO,93355.84
2020-03-26,12589,Internacion,Facturado,1.0,OSPEC,OBRA SOCIAL DEL PERSONAL DE LA EMPRESA NACIONAL DE CORREOS Y TELEGRAFOS S.A. Y DE LAS COMUNICACIONES DE LA REP. ARG.,9449.00
2020-03-26,12590,Internacion,Facturado,1.0,SANT.JUNIN,SANATORIO JUNIN SISTEMA DE SALUD,21530.22
2020-03-26,12591,Internacion,Facturado,1.0,OSDIC,OBRA SOCIAL DEL PERSONAL DIRECTIVO DE LA INDUSTRIA DE LA CONSTRUCCION,9449.00
2020-03-26,12592,Internacion,Facturado,1.0,MEDICINA PRIVAD,MEDICINA PRIVADA,4177.00
2020-03-26,12593,Internacion,Facturado,1.0,OMINT SA,OMINT SOCIEDAD ANONIMA DE SERVICIOS,12302.00
2020-03-26,12594,Internacion,Facturado,1.0,OSSEG,"OBRA SOCIAL DE LA ACTIVIDAD DE SEGUROS, REASEGUROS, CAPITALIZACION Y AHORRO Y PRESTAMO PARA LA VIVIENDA",10101.00
2020-03-26,12595,Internacion,Facturado,2.0,OSPECON,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,67596.42
2020-03-26,12596,Internacion,Facturado,1.0,ART SWISS MEDIC,SWISS MEDICAL ART SA,3736.00
2020-03-26,12597,Internacion,Facturado,1.0,OSPG,OBRA SOCIAL DEL PERSONAL GRAFICO,25079.45
2020-03-26,12598,Internacion,Facturado,1.0,MEDIFE,MEDIFE,9449.00
2020-03-26,12599,Internacion,Facturado,1.0,ASE,OBRA SOCIAL DEL PERSONAL DE DIRECCION  ACCION SOCIAL DE EMPRESARIOS (A:S:E.),9449.00
2020-03-26,12600,Internacion,Facturado,1.0,FEDERACION PAT ,FEDERACION PATRONAL SEGUROS SA,14449.00
2020-03-26,12601,Internacion,Facturado,1.0,OSPADEP,OBRA SOCIAL DEL PERSONAL DE AERONAVEGACION DE ENTES PRIVADOS,24510.00
2020-03-26,12602,Internacion,Facturado,1.0,OSPF,OBRA SOCIAL DEL PERSONAL DE FARMACIA,9449.00
2020-03-26,12603,Internacion,Facturado,1.0,OSPIM(MOLINERA),OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA MOLINERA,23740.00
2020-03-26,12604,Internacion,Facturado,10.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,480985.08
2020-03-26,12605,Internacion,Facturado,26.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,1647347.38
2020-03-26,12606,Internacion,Facturado,1.0,MEDICUS,MEDICUS SOCIEDAD ANONIMA DE ASISTENCIA MEDICA Y CIENTIFICA,12302.00
2020-03-26,12607,Internacion,Facturado,1.0,OSMEDICA,OBRA SOCIAL DE LOS MEDICOS DE LA CIUDAD DE BUENOS AIRES,31864.00
2020-03-26,12608,Internacion,Facturado,1.0,OS PAT CABOTAJE,OBRA SOCIAL DE PATRONES DE CABOTAJE DE RIOS Y PUERTOS,20912.00
2020-03-26,12609,Internacion,Facturado,1.0,OSUTI,OBRA SOCIAL DE LA UNION TRABAJADORES DEL INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS DE LA REPUBLICA ARGENTINA,20912.00
2020-03-26,12610,Internacion,Facturado,1.0,OSMATA,OBRA SOCIAL DEL SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR,39927.00
2020-03-26,12611,Internacion,Facturado,1.0,PFA,POLICIA FEDERAL ARGENTINA,14449.00
2020-03-26,12612,Internacion,Facturado,1.0,OSIM,OBRA SOCIAL DEL PERSONAL DE DIRECCION DE LA INDUSTRIA METALURGICA Y DEMAS ACTIVIDADES EMPRESARIAS,12448.00
2020-03-26,12613,Internacion,Facturado,1.0,OSTEE,OBRA SOCIAL DE LOS TRABAJADORES DE LAS EMPRESAS DE ELECTRICIDAD,12954.00
2020-03-26,12614,Internacion,Facturado,2.0,OSTEL,OBRA SOCIAL DEL PERSONAL DE LAS TELECOMUNICACIONES DE LA REPUBLICA ARGENTINA,13185.00
2020-03-26,12615,Internacion,Facturado,4.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",107215.18
2020-03-26,12616,Internacion,Facturado,15.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,638409.50
2020-03-26,12617,Internacion,Facturado,3.0,OSPLAD,OBRA SOCIAL PARA LA ACTIVIDAD DOCENTE,70108.00
2020-03-26,12618,Internacion,Facturado,3.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,171803.26
2020-03-26,12619,Internacion,Facturado,1.0,OSTPCHPYARA,"OBRA SOCIAL TRABAJADORES  PASTELEROS, CONFITEROS, PIZZEROS , HELADEROS Y ALFAJOREROS DE LA REPUBLICA ARGENTINA - ELEVAR",37739.81
2020-03-26,12620,Internacion,Facturado,1.0,OSMECON,AGREMIACION MEDICA DE EZEIZA,12302.00
2020-03-26,12621,Internacion,Facturado,2.0,OSPE,OBRA SOCIAL DE PETROLEROS,102137.27
2020-03-26,12622,Internacion,Facturado,2.0,OSPEDYC,OBRA SOCIAL DEL PERSONAL DE ENTIDADES DEPORTIVAS Y CIVILES,47430.76
2020-03-26,12623,Internacion,Facturado,1.0,OSDOP,OBRA SOCIAL DE DOCENTES PARTICULARES,41143.48
2020-03-26,12624,Internacion,Facturado,2.0,OSCHOCA,OBRA SOCIAL DE CHOFERES DE CAMIONES Y AFINES,45834.44
2020-03-26,12625,Internacion,Facturado,2.0,OSPIV VESTIDO,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL VESTIDO Y AFINES,79661.23
2020-03-26,12626,Internacion,Facturado,3.0, OSPOCE,OBRA SOCIAL DEL PERSONAL DEL ORGANISMO DE CONTROL EXTERNO,152274.00
2020-03-26,12627,Internacion,Facturado,3.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,69334.42
2020-03-26,12628,Internacion,Facturado,2.0,OSPSIP,"OBRA SOCIAL DEL PERSONAL DE SEGURIDAD COMERCIAL, INDUSTRIAL E INVESTIGACIONES PRIVADAS",110598.86
2020-03-27,12629,Internacion,Facturado,1.0,OSPESGYPE,"OBRA SOCIAL DEL PERSONAL DE ESTACIONES DE SERVICIO, GARAGES, PLAYAS DE ESTACIONAMIENTO Y LAVADEROS AUTOMATICOS",225974.00
2020-03-27,12630,Internacion,Facturado,4.0,OSPIT - Textil,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA TEXTIL,454864.58
2020-03-27,12631,Internacion,Facturado,3.0,OSUCI,OBRA SOCIAL DE LOS CORTADORES DE LA INDUMENTARIA,106829.45
2020-03-27,12632,Internacion,Facturado,4.0,OSVVRA,OBRA SOCIAL DE VIAJANTES VENDEDORES DE LA REPUBLICA ARGENTINA,217152.80
2020-03-27,12633,Internacion,Facturado,3.0,OSPERYH,OBRA SOCIAL DEL PERSONAL DE EDIFICIOS DE RENTA Y HORIZONTAL DE LA CIUDAD AUTONOMA DE BUENOS AIRES Y GRAN BUENOS AIRES,184434.84
2020-03-27,12634,Internacion,Facturado,8.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,284958.44
2020-03-27,12635,Internacion,Facturado,5.0,OSPM,OBRA SOCIAL DEL PERSONAL DE MAESTRANZA,142793.00
2020-03-27,12636,Internacion,Facturado,6.0,IOMA,INSTITUTO DE OBRA MEDICO ASISTENCIAL,369235.40
2020-03-27,12637,Internacion,Facturado,5.0,IOSFA,INSTITUTO DE OBRA SOCIAL DE LAS FUERZAS ARMADAS,68788.00
2020-03-27,12638,Internacion,Facturado,2.0,UOM,OBRA SOCIAL DE LA UNION OBRERA METALURGICA DE LA REPUBLICA ARGENTINA,191816.07
2020-03-27,12639,Internacion,Facturado,6.0,INCLUIR SALUD B,MINISTERIO DE SALUD DE LA PROVINCIA DE BUENOS AIRES - INCLUIR SALUD BUENOS AIRES,406139.27
2020-03-27,12640,Internacion,Facturado,1.0,OSBARA,OBRA SOCIAL DE BOXEADORES AGREMIADOS DE LA REPUBLICA ARGENTINA,9449.00
2020-03-27,12641,Internacion,Facturado,2.0,OSPACA(CERVECER,OBRA SOCIAL DEL PERSONAL DE LA ACTIVIDAD CERVECERA Y AFINES,21498.40
2020-03-27,12642,Internacion,Facturado,3.0,SIB BSAS,SOCIEDAD ITALIANA DE BENEFICENCIA DE BUENOS AIRES,43358.20
2020-03-27,12643,Internacion,Facturado,4.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",121545.00
2020-03-27,12644,Internacion,Facturado,1.0,OSAMOC,OBRA SOCIAL ASOCIACION MUTUAL DE LOS OBREROS CATOLICOS PADRE FEDERICO GROTE,74011.22
2020-03-27,12645,Internacion,Facturado,15.0,FACOEP INCLUIR ,FACOEP INCLUIR SALUD,1354902.19
2020-03-27,12646,Internacion,Facturado,42.0,INSSJP,Instituto Nacional de Seguridad Social para Jubilados y Pensionados,4194195.74
2020-03-27,12647,Internacion,Facturado,73.0,FACOEP PAMI,FACOEP PAMI,11223716.62
2020-03-27,12648,Ambulatorio,Facturado,1.0,OSPS MERCEDES,OBRA SOCIAL DEL PERSONAL SUPERIOR MERCEDES BENZ ARGENTINA,2668.00
2020-03-27,12649,Ambulatorio,Facturado,1.0,OSPESCA,OBRA SOCIAL DE CAPITANES PILOTOS Y PATRONES DE PESCA,627.00
2020-03-27,12650,Ambulatorio,Facturado,1.0,OSTPBA,OBRA SOCIAL DE LOS TRABAJADORES DE PRENSA DE BUENOS AIRES,627.00
2020-03-27,12651,Ambulatorio,Facturado,1.0,OSPILM,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA LECHERA,627.00
2020-03-27,12652,Ambulatorio,Facturado,1.0,OSPAT,OBRA SOCIAL DEL PERSONAL DE LA ACTIVIDAD DEL TURF,1180.00
2020-03-27,12653,Ambulatorio,Facturado,1.0,PFA,POLICIA FEDERAL ARGENTINA,4713.00
2020-03-27,12654,Ambulatorio,Facturado,1.0,VISITAR,VISITAR-OBRA SOCIAL VIAJANTES Y VENDEDORES,7487.00
2020-03-27,12655,Ambulatorio,Facturado,1.0,OSBARA,OBRA SOCIAL DE BOXEADORES AGREMIADOS DE LA REPUBLICA ARGENTINA,4647.00
2020-03-27,12656,Ambulatorio,Facturado,1.0,OSPG,OBRA SOCIAL DEL PERSONAL GRAFICO,4647.00
2020-03-27,12657,Ambulatorio,Facturado,1.0,OSPSIP,"OBRA SOCIAL DEL PERSONAL DE SEGURIDAD COMERCIAL, INDUSTRIAL E INVESTIGACIONES PRIVADAS",1180.00
2020-03-27,12658,Ambulatorio,Facturado,1.0,OSPETAX,OBRA SOCIAL DE PEONES DE TAXIS DE CAPITAL FEDERAL,1180.00
2020-03-27,12659,Ambulatorio,Facturado,1.0,IOMA,INSTITUTO DE OBRA MEDICO ASISTENCIAL,1465.00
2020-03-27,12660,Ambulatorio,Facturado,1.0,OSPIT - Textil,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA TEXTIL,627.00
2020-03-27,12661,Ambulatorio,Facturado,1.0,OSCHOCA,OBRA SOCIAL DE CHOFERES DE CAMIONES Y AFINES,6629.00
2020-03-27,12662,Ambulatorio,Facturado,1.0,OSPERYH,OBRA SOCIAL DEL PERSONAL DE EDIFICIOS DE RENTA Y HORIZONTAL DE LA CIUDAD AUTONOMA DE BUENOS AIRES Y GRAN BUENOS AIRES,2829.00
2020-03-27,12663,Ambulatorio,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",627.00
2020-03-27,12664,Ambulatorio,Facturado,1.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,627.00
2020-03-27,12665,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,13891.00
2020-03-27,12666,Ambulatorio,Facturado,1.0,OSVVRA,OBRA SOCIAL DE VIAJANTES VENDEDORES DE LA REPUBLICA ARGENTINA,4647.00
2020-03-27,12667,Ambulatorio,Facturado,1.0,OSPEDYC,OBRA SOCIAL DEL PERSONAL DE ENTIDADES DEPORTIVAS Y CIVILES,1002.00
2020-03-27,12668,Ambulatorio,Facturado,1.0,OSVARA,OBRA SOCIAL DE VENDEDORES AMBULANTES DE LA REPUBLICA  ARGENTINA,4329.00
2020-03-27,12669,Ambulatorio,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,15919.00
2020-03-27,12670,Ambulatorio,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,10915.00
2020-03-27,12671,Ambulatorio,Facturado,1.0,FACOEP INCLUIR ,FACOEP INCLUIR SALUD,24667.00
2020-03-27,12672,Ambulatorio,Facturado,1.0,FACOEP PAMI,FACOEP PAMI,518835.00
2020-04-15,12673,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,2719.00
2020-04-15,12674,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,2092.00
2020-04-23,12675,Oficio Judicial,Facturado,1.0,OFICIOS JUDICIA,OFICIOS JUDICIALES,2092.00
2020-04-29,12676,Internacion,Facturado,1.0,OSPACP,OBRA SOCIAL DEL PERSONAL AUXILIAR DE CASAS PARTICULARES,98696.00
2020-04-29,12677,Internacion,Facturado,1.0,OSPIC,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA CINEMATOGRAFICA,3736.00
2020-04-29,12678,Internacion,Facturado,1.0,OSDEPYM,"OBRA SOCIAL DE EMPRESARIOS, PROFESIONALES Y MONOTRIBUTISTAS",35267.00
2020-04-29,12679,Internacion,Facturado,1.0,OSBARA,OBRA SOCIAL DE BOXEADORES AGREMIADOS DE LA REPUBLICA ARGENTINA,55264.00
2020-04-29,12680,Internacion,Facturado,1.0,OSUCI,OBRA SOCIAL DE LOS CORTADORES DE LA INDUMENTARIA,36187.00
2020-04-29,12681,Internacion,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,40212.00
2020-04-29,12682,Internacion,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL DE MAESTRANZA,55202.00
2020-04-29,12683,Internacion,Facturado,1.0,ALTA SALUD SRL,ALTA SALUD,96088.00
2020-04-29,12684,Internacion,Facturado,1.0,OSPETAX,OBRA SOCIAL DE PEONES DE TAXIS DE CAPITAL FEDERAL,307911.00
2020-04-29,12685,Internacion,Facturado,1.0,OSPEP,OBRA SOCIAL DEL PERSONAL DE PANADERIAS,117354.80
2020-04-29,12686,Internacion,Facturado,1.0,OS SERENOS BUQU,OBRA SOCIAL DE SERENOS DE BUQUES,153649.65
2020-04-29,12687,Internacion,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",208142.00
2020-04-29,12688,Internacion,Facturado,1.0,OSMA,OBRA SOCIAL MODELOS ARGENTINOS,21564.00
2020-04-29,12689,Internacion,Facturado,2.0,OSSEG,"OBRA SOCIAL DE LA ACTIVIDAD DE SEGUROS, REASEGUROS, CAPITALIZACION Y AHORRO Y PRESTAMO PARA LA VIVIENDA",21751.00
2020-04-29,12690,Internacion,Facturado,1.0,FEDERACION PAT ,FEDERACION PATRONAL SEGUROS SA,14235.40
2020-04-29,12691,Internacion,Facturado,2.0,OSMEDICA,OBRA SOCIAL DE LOS MEDICOS DE LA CIUDAD DE BUENOS AIRES,175381.30
2020-04-29,12692,Internacion,Facturado,9.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,175637.07
2020-04-29,12693,Internacion,Facturado,2.0,IOSCOR,INSTITUTO DE OBRA SOCIAL DE CORRIENTES,340906.00
2020-04-29,12694,Internacion,Facturado,1.0, OSPACA,OBRA SOCIAL DEL PERSONAL DEL AUTOMOVIL CLUB ARGENTINO,15927.00
2020-04-29,12695,Internacion,Facturado,1.0,OSPEJ,OBRA SOCIAL DEL PERSONAL DE JABONEROS,15927.00
2020-04-29,12696,Internacion,Facturado,1.0,OSEIV,OBRA SOCIAL DE EMPLEADOS DE LA INDUSTRIA DEL VIDRIO,66126.23
2020-04-29,12697,Internacion,Facturado,1.0,OSADEF,OBRA SOCIAL DE LAS ASOCIACIONES DE EMPLEADOS DE FARMACIA,12302.00
2020-04-29,12698,Internacion,Facturado,2.0,OSPAP,OBRA SOCIAL DEL PERSONAL DE LA ACTIVIDAD PERFUMISTA,24724.00
2020-04-29,12699,Internacion,Facturado,1.0,OS COMIS NAVALE,OBRA SOCIAL DE COMISARIOS NAVALES,69975.70
2020-04-29,12700,Internacion,Facturado,1.0,SWISS MEDICAL,SWISS MEDICAL,12954.00
2020-04-29,12701,Internacion,Facturado,1.0,PROVINCIA ART,PROVINCIA ART SA,9449.00
2020-04-29,12702,Internacion,Facturado,1.0,OSPAT,OBRA SOCIAL DEL PERSONAL DE LA ACTIVIDAD DEL TURF,150791.00
2020-04-29,12703,Internacion,Facturado,16.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,634368.40
2020-04-29,12704,Internacion,Facturado,2.0,IOSFA,INSTITUTO DE OBRA SOCIAL DE LAS FUERZAS ARMADAS,904004.00
2020-04-29,12705,Internacion,Facturado,3.0,IOMA,INSTITUTO DE OBRA MEDICO ASISTENCIAL,92446.00
2020-04-29,12706,Internacion,Facturado,2.0,OSCHOCA,OBRA SOCIAL DE CHOFERES DE CAMIONES Y AFINES,24604.00
2020-04-29,12707,Internacion,Facturado,4.0,OSPECON,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,160812.40
2020-04-29,12708,Internacion,Facturado,4.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,112775.00
2020-04-29,12709,Internacion,Facturado,6.0,OSPCN / ACCORD,OBRA SOCIAL UNION PERSONAL DE LA UNION DEL PERSONAL CIVIL DE LA NACION,485696.25
2020-04-29,12710,Internacion,Facturado,2.0,OSPLAD,OBRA SOCIAL PARA LA ACTIVIDAD DOCENTE,39923.00
2020-04-29,12711,Internacion,Facturado,2.0,OSPIF,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL FIBROCEMENTO,77094.00
2020-04-29,12712,Internacion,Facturado,1.0,OSRJA,OBRA SOCIAL DE RELOJEROS Y JOYEROS,3736.00
2020-04-29,12713,Internacion,Facturado,2.0,OSTPCHPYARA,"OBRA SOCIAL TRABAJADORES  PASTELEROS, CONFITEROS, PIZZEROS , HELADEROS Y ALFAJOREROS DE LA REPUBLICA ARGENTINA - ELEVAR",297722.72
2020-04-29,12714,Ambulatorio,Facturado,1.0,SUPERCO,OBRA SOCIAL SUPERCO,1916.00
2020-04-29,12715,Ambulatorio,Facturado,1.0,OSPICAL,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL CALZADO,855.00
2020-04-29,12716,Ambulatorio,Facturado,1.0,UOM,OBRA SOCIAL DE LA UNION OBRERA METALURGICA DE LA REPUBLICA ARGENTINA,3861.00
2020-04-29,12717,Ambulatorio,Facturado,1.0,OSPSA,OBRA SOCIAL DEL PERSONAL DE LA SANIDAD ARGENTINA,11856.00
2020-04-29,12718,Ambulatorio,Facturado,1.0,SCIENTIS,SCIENTIS MEDICAL GROUP SA,1881.00
2020-04-29,12719,Ambulatorio,Facturado,1.0,OSMEDICA,OBRA SOCIAL DE LOS MEDICOS DE LA CIUDAD DE BUENOS AIRES,13383.00
2020-04-29,12720,Ambulatorio,Facturado,1.0,ASE,OBRA SOCIAL DEL PERSONAL DE DIRECCION  ACCION SOCIAL DE EMPRESARIOS (A:S:E.),855.00
2020-04-29,12721,Ambulatorio,Facturado,1.0,OSAPM,OBRA SOCIAL DE AGENTES DE PROPAGANDA MEDICA DE LA REPUBLICA ARGENTINA,4920.00
2020-04-29,12722,Ambulatorio,Facturado,1.0,UTA,OBRA SOCIAL CONDUCTORES DE TRANSPORTE DE COLECTIVOS DE PASAJEROS,23763.00
2020-04-29,12723,Ambulatorio,Facturado,1.0,OS COMIS NAVALE,OBRA SOCIAL DE COMISARIOS NAVALES,570.00
2020-04-29,12724,Ambulatorio,Facturado,1.0,OSUTHGRA,"OBRA SOCIAL DEL PERSONAL DEL TURISMO, HOTELERO Y GASTRONOMICO DE LA UNION  DE TRABAJADORES  DEL TURISMO HOTELEROS Y GASTRONOMICOS DE LA REPUBLICA  ARGENTINA",23171.00
2020-04-29,12725,Ambulatorio,Facturado,1.0,OSUCI,OBRA SOCIAL DE LOS CORTADORES DE LA INDUMENTARIA,1807.00
2020-04-29,12726,Ambulatorio,Facturado,1.0,OSPERYH,OBRA SOCIAL DEL PERSONAL DE EDIFICIOS DE RENTA Y HORIZONTAL DE LA CIUDAD AUTONOMA DE BUENOS AIRES Y GRAN BUENOS AIRES,13249.00
2020-04-29,12727,Ambulatorio,Facturado,1.0,OSPM,OBRA SOCIAL DEL PERSONAL DE MAESTRANZA,22896.00
2020-04-29,12728,Ambulatorio,Facturado,1.0,OSDOP,OBRA SOCIAL DE DOCENTES PARTICULARES,12750.00
2020-04-30,12729,Ambulatorio,Facturado,1.0,OSBA,OBRA SOCIAL SERVICIOS SOCIALES BANCARIOS,6350.00
2020-04-30,12730,Ambulatorio,Facturado,1.0,INSSJP,Instituto Nacional de Seguridad Social para Jubilados y Pensionados,21028.00
2020-04-30,12731,Ambulatorio,Facturado,1.0,FACOEP INCLUIR ,FACOEP INCLUIR SALUD,76202.00
2020-04-30,12732,Ambulatorio,Facturado,1.0,OSPLAD,OBRA SOCIAL PARA LA ACTIVIDAD DOCENTE,70224.00
2020-04-30,12733,Ambulatorio,Facturado,1.0,OSECAC,OBRA SOCIAL DE LOS EMPLEADOS DE COMERCIO Y ACTIVIDADES CIVILES,149565.00
2020-04-30,12734,Ambulatorio,Facturado,1.0,OSPIV VESTIDO,OBRA SOCIAL DEL PERSONAL DE LA INDUSTRIA DEL VESTIDO Y AFINES,2377.00
2020-04-30,12735,Ambulatorio,Facturado,1.0,SANCOR,Sancor Salud,1386.00
2020-04-30,12736,Ambulatorio,Facturado,1.0,OSTPCHPYARA,"OBRA SOCIAL TRABAJADORES  PASTELEROS, CONFITEROS, PIZZEROS , HELADEROS Y ALFAJOREROS DE LA REPUBLICA ARGENTINA - ELEVAR",12481.00
2020-04-30,12737,Ambulatorio,Facturado,1.0,OSPERSAAMS,OBRA SOCIAL DEL PERSONAL ASOCIADO A LA ASOCIACION MUTUAL SANCOR,570.00
2020-04-30,12738,Ambulatorio,Facturado,1.0,SWISS MEDICAL,SWISS MEDICAL,9866.00
2020-04-30,12739,Ambulatorio,Facturado,1.0,OSPEDYC,OBRA SOCIAL DEL PERSONAL DE ENTIDADES DEPORTIVAS Y CIVILES,1534.00
2020-04-30,12740,Ambulatorio,Facturado,1.0,OSMATA,OBRA SOCIAL DEL SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR,1746.00
2020-04-30,12741,Ambulatorio,Facturado,1.0,OSVVRA,OBRA SOCIAL DE VIAJANTES VENDEDORES DE LA REPUBLICA ARGENTINA,10034.00
2020-04-30,12742,Ambulatorio,Facturado,1.0,OSME,O.S.PARA EL PERSONAL DEL MINISTERIO DE ECONOMIA Y DE OBRAS Y SERVICIOS PUBLICOS,6112.00
2020-04-30,12743,Ambulatorio,Facturado,1.0,OSPECON,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,1465.00
2020-04-30,12744,Ambulatorio,Facturado,1.0,OSCHOCA,OBRA SOCIAL DE CHOFERES DE CAMIONES Y AFINES,1882.00
2020-04-30,12745,Ambulatorio,Facturado,1.0,OBSBA,OBRA SOCIAL DE LA CIUDAD DE BUENOS AIRES,135894.00
2020-04-30,12746,Ambulatorio,Facturado,1.0,OSPS MERCEDES,OBRA SOCIAL DEL PERSONAL SUPERIOR MERCEDES BENZ ARGENTINA,570.00
2020-04-30,12747,Ambulatorio,Facturado,1.0,OSEIV,OBRA SOCIAL DE EMPLEADOS DE LA INDUSTRIA DEL VIDRIO,2120.00
2020-04-30,12748,Ambulatorio,Facturado,1.0,OSDE,OBRA SOCIAL DE EJECUTIVOS Y DEL PERSONAL DE DIRECCION DE EMPRESAS,14750.00
2020-04-30,12749,Ambulatorio,Facturado,1.0,IOSFA,INSTITUTO DE OBRA SOCIAL DE LAS FUERZAS ARMADAS,1180.00
2020-04-30,12750,Ambulatorio,Facturado,1.0,OSPA,OBRA SOCIAL DEL PERSONAL AERONAUTICO,1882.00
