,cliente_id,cliente,fecha_minima,fecha_maxima,importe_cliente,importe_total,porcentaje_cliente,porcentaje_acumulado,Categoria
704,2025,CIRCULO MEDICO DE BRAGADO - SAMI BRAGADO          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
705,639,MUTUAL 25 DE MAYO                                 ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
706,302,ASOCIACION MEDICOS DE SAN MARTIN Y 3 DE FEBRERO   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
707,336,ASOCIACION FRANCESA FILANTROPICA Y DE BENEFICENCIA,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
708,742,AMERICAN HOME ASSURANCE COMPANY                   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
709,1176,CENTRO INFANTIL DEL RIÑON S.R.L.                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
710,724,LA HOLANDO ART                                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
711,788,"EL PROG AGRICOLA DE PIGUE,COOP LTD VIVIENDA CRED  ",2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
712,826,LIDERAR COMPAÑIA GENERAL DE SEGUROS S.A.          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
713,1032,HOSPITAL PROVINCIAL DEL CENTENARIO                ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
714,1055,EXPRESO GENERAL SARMIENTO SOCIEDAD ANONIMA        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
715,849,SANTANDER RIO SEGUROS SOCIEDAD ANONIMA            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
716,1004,OSMEBA  LANUS                                     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
717,1165,"SunMed International, LLC                         ",2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
718,1169,EMBAJADA DE COLOMBIA                              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
719,1075,RODRIGUEZ LIA SOLEDAD                             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
720,845,PROTECCION MUTUAL DE SEGUROS DEL TRANSPORTE PUBLIC,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
721,406,SIEMPRE SRL                                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
722,334,MEDIC GEM`S S.A.                                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
723,1098,IBERO ASISTENCIA S.A.                             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
724,591,FEMECON SAN MARTIN                                ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
725,2018,MINISTERIO DE SALUD DE RIO NEGRO                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
726,134,HELIOS SALUD S.A.                                 ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
727,338,SANATORIO SANTA ISABEL SRL                        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
728,794,FUERZA COMPAÑIA DE SEGUROS DE VIDA S.A.           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
729,2010,MC SALUD SA                                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
730,2065,AGROSALTA COOP. SEGUROS LIMITADA                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
731,932,CASCOTERA VELEZ SARFIELD S.A.                     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
732,6,CONSORCIO HOSPITAL ISRAELITA Y ASOC.              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
733,1158,EMBAJADA DE LOS EE UU DE NORTEAMERICA             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
734,713,AGRUPACION SALUD INTEGRAL - CONURBANO             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
735,769,CHUBB ARGENTINA DE SEGUROS S.A.                   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
736,1041,AUTOPISTAS URBANAS S A                            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
737,999,AMPER                                             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
738,840,PLENARIA COMPAÑIA DE SEGUROS DE VIDA S.A.         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
739,1126,GRUPO SAN NICOLAS S.R.L.                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
740,766,CARDIF SEGUROS S.A.                               ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
741,858,SIEMBRA SEGUROS DE VIDA SA                        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
742,680,PAMI UGL XXIII  FORMOSA                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
743,993,FEMEBA MATANZA                                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
744,1155,"ASSISTANCE SERVICES OF THE AMERICAS, Inc.         ",2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
745,1147,CENTRO MEDICO DE MAR DEL PLATA                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
746,208,INCLUIR SALUD MINISTERIO DE SALUD PCIA BS AS      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
747,857,SENTIR SEGUROS SOCIEDAD ANONIMA                   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
748,1039,EXPRESO LA NUEVA ERA SACI                         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
749,2014,UnitedHealthcare Global Assistance                ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
750,1170,EMBAJADA DE PERU                                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
751,960,CRUZ HECTOR WILLIAN                               ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
752,1172,CONSULADO GENERAL DEL BRASIL                      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
753,929,ASOC. MUT. PARA COND. Y ASIST. TOTAL DE MOTOVEHIC ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
754,890,HOSPITAL GRANADEROS A CABALLO SAN LORENZO         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
755,793,"THE FIREMENS INSURANCE COMPANY OF NEWARK, NEW JER ",2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
756,1012,MUNIC 3 DE FEBRERO                                ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
757,2052,RED ARGENTINA DE SALUD CONSORCIO COLAB.           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
758,1149,MUNICIPALIDAD DE LA COSTA                         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
759,780,COMPAA MERCANTIL ASEGURADORA SA ARG DE SEG        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
760,495,ASOCIACION MUTUAL TRABAJADORES AUTONOMOS DE SAN IS,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
761,668,PAMI UGL XXX AZUL                                 ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
762,1094,FARMACIA LA ESTRELLA SRL                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
763,561,ASOCIACION DE OBRAS SOCIALES DE SAN JUAN          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
764,1121,MEDICET SA                                        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
765,415,FUNDACION FAVALORO                                ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
766,1077,MEDIPAR S.A.                                      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
767,1010,JUZG NAC PRIM INST CIVIL N°93                     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
768,2071,NIVEL SALUD                                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
769,1086,O. S. PERS. DE LA UNIV. NAC. DE LA PATAG. SAN JUAN,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
770,2043,ADAC Versicherung AG                              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
771,746,ARGOS MUTUAL DE SEG DEL TRANSP PUBLICO DE PASAJERO,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
772,2039,DIR GRAL SERV SOC PERS MUNIC CONCEPCION URUGUAY   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
773,344,MUNICIPALIDAD DE VICENTE LOPEZ - SECRETARIA DE SAL,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
774,824,NIVEL SEGUROS S.A.                                ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
775,776,COMPAÑIA ARGENTINA DE SEGUROS VICTORIA S.A.       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
776,649,INCLUIR SALUD MINISTERIO DE SALUD PCIA BS AS      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
777,147,DERIMED S.A.                                      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
778,873,FONDO COMPENSADOR  Ob.SBA                         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
779,1189,U.C.I                                             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
780,787,EL COMERCIO COMPAIA DE SEGUROS A PRIMA FIJA S.A.  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
781,944,INSTITUTO DE CIENCIA Y TECNO.  DR.CESAR MILSTEIN  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
782,916,COMPLEJO SANITARIO SAN LUIS                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
783,1036,CLUB ATLETICO RIVER PLATE ASOC CIVIL              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
784,657,INCLUIR SALUD MINISTERIO DE SALUD PCIA BS AS      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
785,963,NEWPROARA S.A. (SUSHI POP)                        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
786,1037,GENERALI ARGENTINA COMPANIA DE SEGUROS S.A        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
787,1145,ASOCIACION ARGENTINA  MUTUAL  DEL MOTOCICLISTA    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
788,907,ACCORD SALUD                                      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
789,1159,EXPERTA ART S.A.                                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
790,306,OBRA SOCIAL DEL PERS DE PBBPOLISUR SA DE B BLANCA ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
791,527,OBRA SOCIAL COOPERATIVA DE ASISTENCIA MUTUA Y TURI,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
792,1027,EXPRESO SAN ISIDRO S.A.T.C.I.F.I.                 ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
793,308,MUTUALIDAD EMPLEADOS FIRESTONE                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
794,1030,LOP S.A.                                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
795,420,MUTUAL DE LOS MEDICOS MUNICIPALES DE LA CIUDAD DE ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
796,1173,CONSULTORIA OSCAR G GRIMAUX Y ASOCIADOS           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
797,917,CRUZ DORADA S.A.                                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
798,749,ASEGURADORES DE CAUCIONES S.A. CIA DE SEGUROS     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
799,272,FACOEP - INCLUIR SALUD                            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
800,283,ASOCIACION ECLESIASTICA DE SAN PEDRO              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
801,772,COMBINED INSURANCE COMPANY DE ARG S.A. CIA DE SEG ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
802,212,UNIDAD ASISTENCIAL DEL OESTE                      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
803,962,PIZZERIA DEL BUEN                                 ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
804,740,ALICO COMPAIA DE SEGUROS SA                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
805,953,DOCTHOS                                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
806,263,GOBIERNO DE LA PROVINCIA DE ENTRE RIOS            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
807,615,MINISTERIO DE DESARROLLO HUMANO FORMOSA           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
808,1185,UPACP- Unión personal auxiliar de casas particular,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
809,7,CONSORCIO DE COLABORACION PRESTACIONAL            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
810,2054,SALUD DEL NUEVO ROSARIO                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
811,681,PAMI UGL XX LA PAMPA                              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
812,866,TRIUNFO COOPERATIVA DE SEGUROS LIMITADA           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
813,497,ASOCIACION MEDICA EMPRESARIA SRL                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
814,1046,QUORUM MEDICINA FAMILIAR SA                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
815,1042,DELEGACION METROPOLITANA S.A.                     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
816,1167,EMB. HOLANDA-EMBAJADA REAL DE LOS PAISES BAJOS    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
817,807,INTERNACIONAL CIA DE SEGUROS DE VIDA S.A.         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
818,1076,HTAL. MUNICIPAL DE PILAR JUAN CIRILO SANGUINETTI  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
819,852,SAN CRISTOBAL SOCIEDAD MUTUAL DE SEGUROS GENERALES,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
820,1143,TRANSPORTES COLEGIALES SACI                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
821,268,COLEGIO DE ESCRIBANOS                             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
822,1092,SERVICIOS Y PRESTACIONES MEDICAS S.A.             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
823,310,CLINICA NAVEIRA S.A.                              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
824,214,CASA DE LA PROVINCIA DE MENDOZA                   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
825,836,NATIONALE NEDERLANDEN COMPAIA DE SEGUROS DE VIDA  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
826,486,SIPAS S.A.                                        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
827,745,ARGOS COMPAA ARGENTINA DE SEGUROS GENERALES S.A.  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
828,957,CUCAIER                                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
829,996,LINEA 107                                         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
830,910,CONINTEM S.A.                                     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
831,942,TRANSPORTE AUTOMOTOR PLAZA SACI                   ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
832,2022,CESAC 10                                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
833,825,INTEGRITY SEGUROS  ARGENTINA SA.                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
834,838,ORBIS COMPAÑIA ARGENTINA DE SEGUROS S.A.          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
835,1073,CAJA DE PREV. SOCIAL DE PROF. DE ING. DE SANTA FE ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
836,805,INSTITUTO DE SEGUROS SOCIEDAD ANONIMA             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
837,554,SINDICATO OBREROS Y EMPLEADOS DEL MINISTERIO DE SA,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
838,191,ASOCIACION DE OBRAS SOCIALES DE MAR DEL PLATA     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
839,833,METROPOLITAN LIFE SEGUROS DE VIDA SA              ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
840,295,MINERVA ASISTENCIA MEDICA S.A.                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
841,11,SANATORIO LAVALLE - DEL VALLE                     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
842,228,PAMI UGL XVIII MISIONES                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
843,1047,NAVEGACION ATLANTIDA S.A. SUC. EXT.               ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
844,508,PLAN  NACIONAL MEDICO   PLANAMED S.A.             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
845,471,OCASA ORGANIZACIN CLERING ARGENTINA               ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
846,255,SINDICATO DE VENDEDORES DE DIARIOS Y REVISTAS     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
847,1033,LA FARMACO ARGENTINA IND. y COMERCIAL S.A.        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
848,640,TERAPIA INTEGRAL SOCIEDAD ANONIMA COMERCIAL       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
849,1104,PLAN NACER CIUDAD DE BUENOS AIRES                 ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
850,1085,MONDIAL SERVICOS LTDA.                            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
851,442,PLUS MEDICO S.A.                                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
852,738,AGF ALLIANZ ARGENTINA COMPAÑIA DE SEGUROS DE VIDA ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
853,817,LA HOLANDO SUDAMERICANA CIA DE SEGUROS S.A.       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
854,12,SANATORIO GREYTON S.A.                            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
855,684,PAMI UGL XXIV CATAMARCA                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
856,848,PRUDENTIAL SEGUROS SA                             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
857,143,COOP. DE PROV. DE SERV. PARA MEDICOS COMESE LIM.  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
858,424,MEDICIEN                                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
859,594,ACCION MEDICA INTERNACIONAL                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
860,927,COLUMBIA CIA. DE SEGUROS                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
861,1109,TRANSPORTES 1 DE SEPTIEMBRE S.A.                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
862,777,COMPAA DE SEGUROS EUROAMERICA SA                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
863,2,O.S.P.R.A                                         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
864,796,GARANTIA MUTUAL DE SEGUROS DEL TRANSPORTE PUBLICO ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
865,234,PAMI UGL XIV ENTRE RIOS                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
866,843,PRODUCTORES DE FRUTAS ARGENTINAS COOPERATIVA DE SE,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
867,841,PREVINCA SEGUROS SA                               ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
868,1150,PROFE LA PAMPA UGP                                ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
869,938,LUZ MEDICA                                        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
870,1023,EMPRESA TANDILENSE S.A.                           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
871,426,PAMI UGL II CORRIENTES                            ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
872,651,INCLUIR SALUD MINISTERIO DE SALUD PCIA BS AS      ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
873,851,ROYAL Y SUN ALLIANCE SEGUROS ARGENTINA S.A.       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
874,474,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBI,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
875,687,PAMI UGL XXVII RIO NEGRO                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
876,631,OBRA SOCIAL DE LA UNIVERSIDAD NACIONAL DEL LITORAL,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
877,182,UTE MEDISIS                                       ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
878,355,O.S. DEL PERSONAL DE LA IND.DEL CAUCHO STA FE     ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
879,277,ASOCIACION DE OBRAS SOCIALES DE ROSARIO           ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
880,261,INSTITUTO DE OBRA SOCIAL DEL EJERCITO             ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
881,1064,GERMED S.A. (LA PEQUEÑA FAMILIA MEDICINA PREPAGA) ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
882,868,XL INSURANCE ARGENTINA S A COMPAÑIA DE SEGUROS    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
883,2070,CONEXION SALUD SRL                                ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
884,965,PIZZERIA ANGELITO S.R.L.                          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
885,730,OMEGA ART                                         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
886,484,CEPRIMED CENTRO MEDICO PRIVADO                    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
887,2030,OSCO SALUD                                        ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
888,1082,INTEGRALMED S.A.                                  ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
889,2012,ASISTENCIA TOTAL PARA MOTOVEHICULOS S.A.          ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
890,226,SANATORIO WILDE SISTEMA INTEGRAL DE SALUD S.A.    ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
891,500,ASISTENCIA MEDICA PRIVADA                         ,2021-08-01,2022-07-31,0.000000000,12504000454.969999313,0.0,100.00020000000008,0
